Filename,Code Path,outliers,feminity,feminity_prediction_levels,damage,predictors,covariates,back_transform,df,Model
universe_1175.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1176.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1177.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1178.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1179.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1180.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1181.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1182.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1183.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1184.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1185.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1186.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1187.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1188.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",female,,log_dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1189.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1190.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1191.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1192.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1193.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1194.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1195.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1196.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1197.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1198.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1199.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1200.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1201.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1202.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1203.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1204.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1205.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1206.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1207.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1208.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1209.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1210.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1211.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1212.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1213.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1214.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1215.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1216.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1217.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1218.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1219.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1220.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1221.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1222.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1223.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1224.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew')",masfem,,log_dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1225.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1226.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1227.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1228.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1229.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1230.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1231.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1232.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1233.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1234.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1235.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1236.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1237.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1238.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1239.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1240.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1241.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1242.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1243.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1244.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1245.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1246.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1247.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1248.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1249.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1250.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1251.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1252.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1253.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1254.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1255.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1256.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1257.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1258.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1259.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1260.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1261.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1262.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1263.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1264.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1265.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1266.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1267.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1268.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1269.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1270.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1271.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1272.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1273.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1274.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1275.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1276.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1277.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_1278.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
